회사코드,회사명,사업연도,재무제표명,계정명,당기금액
00126380,삼성전자,2023,재무상태표,자산총계,455905980000000.0
00126380,삼성전자,2023,재무상태표,유동자산,195936557000000.0
00126380,삼성전자,2023,재무상태표,미수금,6633248000000.0
00126380,삼성전자,2023,재무상태표,선급비용,3366130000000.0
00126380,삼성전자,2023,재무상태표,현금및현금성자산,69080893000000.0
00126380,삼성전자,2023,재무상태표,단기상각후원가금융자산,608281000000.0
00126380,삼성전자,2023,재무상태표,단기당기손익-공정가치금융자산,27112000000.0
00126380,삼성전자,2023,재무상태표,매출채권,36647393000000.0
00126380,삼성전자,2023,재무상태표,재고자산,51625874000000.0
00126380,삼성전자,2023,재무상태표,매각예정분류자산,217864000000.0
00126380,삼성전자,2023,재무상태표,기타유동자산,5038838000000.0
00126380,삼성전자,2023,재무상태표,단기금융상품,22690924000000.0
00126380,삼성전자,2023,재무상태표,비유동자산,259969423000000.0
00126380,삼성전자,2023,재무상태표,이연법인세자산,10211797000000.0
00126380,삼성전자,2023,재무상태표,무형자산,22741862000000.0
00126380,삼성전자,2023,재무상태표,관계종속기업투자자산-지분법,11767444000000.0
00126380,삼성전자,2023,재무상태표,당기손익-공정가치금융자산,1431394000000.0
00126380,삼성전자,2023,재무상태표,기타포괄손익-공정가치 측정 비유동금융자산,7481297000000.0
00126380,삼성전자,2023,재무상태표,순확정급여자산,4905219000000.0
00126380,삼성전자,2023,재무상태표,기타비유동자산,14174148000000.0
00126380,삼성전자,2023,재무상태표,유형자산,187256262000000.0
00126380,삼성전자,2023,재무상태표,자본총계,363677865000000.0
00126380,삼성전자,2023,재무상태표,지배기업 소유주지분,353233775000000.0
00126380,삼성전자,2023,재무상태표,기타자본항목,1280130000000.0
00126380,삼성전자,2023,재무상태표,자본금,897514000000.0
00126380,삼성전자,2023,재무상태표,보통주자본금,778047000000.0
00126380,삼성전자,2023,재무상태표,우선주자본금,119467000000.0
00126380,삼성전자,2023,재무상태표,이익잉여금,346652238000000.0
00126380,삼성전자,2023,재무상태표,주식발행초과금,4403893000000.0
00126380,삼성전자,2023,재무상태표,비지배지분,10444090000000.0
00126380,삼성전자,2023,재무상태표,자본과부채총계,455905980000000.0
00126380,삼성전자,2023,재무상태표,유동부채,75719452000000.0
00126380,삼성전자,2023,재무상태표,선수금,1492602000000.0
00126380,삼성전자,2023,재무상태표,예수금,892441000000.0
00126380,삼성전자,2023,재무상태표,단기차입금,7114601000000.0
00126380,삼성전자,2023,재무상태표,미지급비용,26013273000000.0
00126380,삼성전자,2023,재무상태표,유동성장기부채,1308875000000.0
00126380,삼성전자,2023,재무상태표,충당부채,6524876000000.0
00126380,삼성전자,2023,재무상태표,당기법인세부채,3358715000000.0
00126380,삼성전자,2023,재무상태표,매각예정분류부채,61654000000.0
00126380,삼성전자,2023,재무상태표,기타 유동부채,2308472000000.0
00126380,삼성전자,2023,재무상태표,미지급금,15324119000000.0
00126380,삼성전자,2023,재무상태표,매입채무,11319824000000.0
00126380,삼성전자,2023,재무상태표,부채총계,92228115000000.0
00126380,삼성전자,2023,재무상태표,비유동부채,16508663000000.0
00126380,삼성전자,2023,재무상태표,이연법인세부채,620549000000.0
00126380,삼성전자,2023,재무상태표,사채,537618000000.0
00126380,삼성전자,2023,재무상태표,장기차입금,3724850000000.0
00126380,삼성전자,2023,재무상태표,장기충당부채,2878450000000.0
00126380,삼성전자,2023,재무상태표,순확정급여부채,456557000000.0
00126380,삼성전자,2023,재무상태표,기타 비유동 부채,2802356000000.0
00126380,삼성전자,2023,재무상태표,장기미지급금,5488283000000.0
00126380,삼성전자,2023,손익계산서,영업이익,6566976000000.0
00126380,삼성전자,2023,손익계산서,기타이익,1180448000000.0
00126380,삼성전자,2023,손익계산서,기타손실,1083327000000.0
00126380,삼성전자,2023,손익계산서,판매비와관리비,71979938000000.0
00126380,삼성전자,2023,손익계산서,매출원가,180388580000000.0
00126380,삼성전자,2023,손익계산서,기본주당이익(손실),2131.0
00126380,삼성전자,2023,손익계산서,희석주당이익(손실),2131.0
00126380,삼성전자,2023,손익계산서,금융비용,12645530000000.0
00126380,삼성전자,2023,손익계산서,금융수익,16100148000000.0
00126380,삼성전자,2023,손익계산서,매출총이익,78546914000000.0
00126380,삼성전자,2023,손익계산서,법인세비용(수익),-4480835000000.0
00126380,삼성전자,2023,손익계산서,당기순이익(손실),15487100000000.0
00126380,삼성전자,2023,손익계산서,비지배지분에 귀속되는 당기순이익(손실),1013699000000.0
00126380,삼성전자,2023,손익계산서,지배기업의 소유주에게 귀속되는 당기순이익(손실),14473401000000.0
00126380,삼성전자,2023,손익계산서,법인세비용차감전순이익(손실),11006265000000.0
00126380,삼성전자,2023,손익계산서,계속영업이익(손실),15487100000000.0
00126380,삼성전자,2023,손익계산서,영업수익,258935494000000.0
00126380,삼성전자,2023,손익계산서,지분법이익,887550000000.0
00126380,삼성전자,2023,포괄손익계산서,총포괄손익(*3),18837411000000.0
00126380,삼성전자,2023,포괄손익계산서,비지배지분,991750000000.0
00126380,삼성전자,2023,포괄손익계산서,지배기업 소유주지분,17845661000000.0
00126380,삼성전자,2023,포괄손익계산서,기타포괄손익(*4),3350311000000.0
00126380,삼성전자,2023,포괄손익계산서,당기손익으로 재분류되는 세후기타포괄손익,2684368000000.0
00126380,삼성전자,2023,포괄손익계산서,현금흐름위험회피파생상품평가손익,927000000.0
00126380,삼성전자,2023,포괄손익계산서,해외사업장환산외환차이,2621479000000.0
00126380,삼성전자,2023,포괄손익계산서,관계기업 및 공동기업의 기타포괄손익에 대한 지분,61962000000.0
00126380,삼성전자,2023,포괄손익계산서,후속적으로 당기손익으로 재분류되지 않는 포괄손익,665943000000.0
00126380,삼성전자,2023,포괄손익계산서,기타포괄손익-공정가치금융자산평가손익,1481091000000.0
00126380,삼성전자,2023,포괄손익계산서,순확정급여부채(자산) 재측정요소,-828298000000.0
00126380,삼성전자,2023,포괄손익계산서,관계기업 및 공동기업의 기타포괄손익에 대한 지분,13150000000.0
00126380,삼성전자,2023,포괄손익계산서,당기순이익(손실),15487100000000.0
00126380,삼성전자,2023,현금흐름표,기초현금및현금성자산,49680710000000.0
00126380,삼성전자,2023,현금흐름표,기말현금및현금성자산,69080893000000.0
00126380,삼성전자,2023,현금흐름표,매각예정분류,-14153000000.0
00126380,삼성전자,2023,현금흐름표,재무활동현금흐름,-8593059000000.0
00126380,삼성전자,2023,현금흐름표,장기차입금의 차입 (주27),354712000000.0
00126380,삼성전자,2023,현금흐름표,사채 및 장기차입금의 상환 (주27),1219579000000.0
00126380,삼성전자,2023,현금흐름표,비지배지분의 증감,-9118000000.0
00126380,삼성전자,2023,현금흐름표,단기차입금의 순증가(감소) (주27),2145400000000.0
00126380,삼성전자,2023,현금흐름표,배당금의 지급,9864474000000.0
00126380,삼성전자,2023,현금흐름표,투자활동현금흐름,-16922817000000.0
00126380,삼성전자,2023,현금흐름표,당기손익-공정가치금융자산의 처분,63962000000.0
00126380,삼성전자,2023,현금흐름표,기타포괄손익-공정가치측정금융자산의처분,6521568000000.0
00126380,삼성전자,2023,현금흐름표,장기금융상품의 처분,4565426000000.0
00126380,삼성전자,2023,현금흐름표,매각예정으로 분류된 비유동자산이나 처분자산집단의 처분,0.0
00126380,삼성전자,2023,현금흐름표,당기손익-공정가치금융자산의 취득,130459000000.0
00126380,삼성전자,2023,현금흐름표,기타포괄손익-공정가치측정금융자산의취득,124488000000.0
00126380,삼성전자,2023,현금흐름표,장기금융상품의 취득,5307770000000.0
00126380,삼성전자,2023,현금흐름표,단기상각후원가금융자산의 순감소(증가),-195616000000.0
00126380,삼성전자,2023,현금흐름표,단기당기손익-공정가치금융자산의 순감소(증가),2718000000.0
00126380,삼성전자,2023,현금흐름표,단기금융상품의 순감소(증가),39421565000000.0
00126380,삼성전자,2023,현금흐름표,사업결합으로 인한 현금유출액,356511000000.0
00126380,삼성전자,2023,현금흐름표,기타투자활동으로 인한 현금유출입액,-913897000000.0
00126380,삼성전자,2023,현금흐름표,무형자산의 처분,11744000000.0
00126380,삼성전자,2023,현금흐름표,관계기업 및 공동기업 투자의 처분,33457000000.0
00126380,삼성전자,2023,현금흐름표,유형자산의 처분,98341000000.0
00126380,삼성전자,2023,현금흐름표,무형자산의 취득,2922875000000.0
00126380,삼성전자,2023,현금흐름표,관계기업 및 공동기업 투자의 취득,78690000000.0
00126380,삼성전자,2023,현금흐름표,유형자산의 취득,57611292000000.0
00126380,삼성전자,2023,현금흐름표,영업활동현금흐름,44137427000000.0
00126380,삼성전자,2023,현금흐름표,영업에서 창출된 현금흐름,46547889000000.0
00126380,삼성전자,2023,현금흐름표,영업활동으로 인한 자산부채의 변동 (주27),-5458745000000.0
00126380,삼성전자,2023,현금흐름표,조정 (주27),36519534000000.0
00126380,삼성전자,2023,현금흐름표,당기순이익(손실),15487100000000.0
00126380,삼성전자,2023,현금흐름표,배당금 수입,269169000000.0
00126380,삼성전자,2023,현금흐름표,법인세 납부액,6620950000000.0
00126380,삼성전자,2023,현금흐름표,이자의 지급,844691000000.0
00126380,삼성전자,2023,현금흐름표,이자의 수취,4786010000000.0
00126380,삼성전자,2023,현금흐름표,외화환산으로 인한 현금의 변동,792785000000.0
00126380,삼성전자,2023,현금흐름표,현금및현금성자산의순증감,19400183000000.0
00126380,삼성전자,2023,자본변동표,연결실체의 변동,230000000.0
00126380,삼성전자,2023,자본변동표,연결실체의 변동,230000000.0
00126380,삼성전자,2023,자본변동표,기초자본,345186142000000.0
00126380,삼성전자,2023,자본변동표,기초자본,9563462000000.0
00126380,삼성전자,2023,자본변동표,기초자본,354749604000000.0
00126380,삼성전자,2023,자본변동표,기초자본,1938328000000.0
00126380,삼성전자,2023,자본변동표,기초자본,4403893000000.0
00126380,삼성전자,2023,자본변동표,기초자본,337946407000000.0
00126380,삼성전자,2023,자본변동표,기초자본,897514000000.0
00126380,삼성전자,2023,자본변동표,연결실체내 자본거래 등,-9368000000.0
00126380,삼성전자,2023,자본변동표,연결실체내 자본거래 등,-9368000000.0
00126380,삼성전자,2023,자본변동표,배당,-101984000000.0
00126380,삼성전자,2023,자본변동표,배당,-9911421000000.0
00126380,삼성전자,2023,자본변동표,배당,-9809437000000.0
00126380,삼성전자,2023,자본변동표,배당,-9809437000000.0
00126380,삼성전자,2023,자본변동표,자본총계,346652238000000.0
00126380,삼성전자,2023,자본변동표,자본총계,897514000000.0
00126380,삼성전자,2023,자본변동표,자본총계,1280130000000.0
00126380,삼성전자,2023,자본변동표,자본총계,353233775000000.0
00126380,삼성전자,2023,자본변동표,자본총계,4403893000000.0
00126380,삼성전자,2023,자본변동표,자본총계,363677865000000.0
00126380,삼성전자,2023,자본변동표,자본총계,10444090000000.0
00126380,삼성전자,2023,자본변동표,현금흐름위험회피파생상품평가손익,927000000.0
00126380,삼성전자,2023,자본변동표,현금흐름위험회피파생상품평가손익,927000000.0
00126380,삼성전자,2023,자본변동표,현금흐름위험회피파생상품평가손익,927000000.0
00126380,삼성전자,2023,자본변동표,해외사업장환산외환차이,2611915000000.0
00126380,삼성전자,2023,자본변동표,해외사업장환산외환차이,2621479000000.0
00126380,삼성전자,2023,자본변동표,해외사업장환산외환차이,9564000000.0
00126380,삼성전자,2023,자본변동표,해외사업장환산외환차이,2611915000000.0
00126380,삼성전자,2023,자본변동표,기타,11409000000.0
00126380,삼성전자,2023,자본변동표,기타,11409000000.0
00126380,삼성전자,2023,자본변동표,기타,11409000000.0
00126380,삼성전자,2023,자본변동표,기타포괄손익-공정가치금융자산평가손익,1487177000000.0
00126380,삼성전자,2023,자본변동표,기타포괄손익-공정가치금융자산평가손익,-6086000000.0
00126380,삼성전자,2023,자본변동표,기타포괄손익-공정가치금융자산평가손익,1481091000000.0
00126380,삼성전자,2023,자본변동표,기타포괄손익-공정가치금융자산평가손익,-2554690000000.0
00126380,삼성전자,2023,자본변동표,기타포괄손익-공정가치금융자산평가손익,4041867000000.0
00126380,삼성전자,2023,자본변동표,순확정급여부채(자산) 재측정요소,-828298000000.0
00126380,삼성전자,2023,자본변동표,순확정급여부채(자산) 재측정요소,-30382000000.0
00126380,삼성전자,2023,자본변동표,순확정급여부채(자산) 재측정요소,-797916000000.0
00126380,삼성전자,2023,자본변동표,순확정급여부채(자산) 재측정요소,-797916000000.0
00126380,삼성전자,2023,자본변동표,당기순이익(손실),15487100000000.0
00126380,삼성전자,2023,자본변동표,당기순이익(손실),1013699000000.0
00126380,삼성전자,2023,자본변동표,당기순이익(손실),14473401000000.0
00126380,삼성전자,2023,자본변동표,당기순이익(손실),14473401000000.0
00126380,삼성전자,2023,자본변동표,관계기업 및 공동기업의 기타포괄손익에 대한 지분,75112000000.0
00126380,삼성전자,2023,자본변동표,관계기업 및 공동기업의 기타포괄손익에 대한 지분,70157000000.0
00126380,삼성전자,2023,자본변동표,관계기업 및 공동기업의 기타포괄손익에 대한 지분,4955000000.0
00126380,삼성전자,2023,자본변동표,관계기업 및 공동기업의 기타포괄손익에 대한 지분,70157000000.0
00126380,삼성전자,2024,재무상태표,자산총계,514531948000000.0
00126380,삼성전자,2024,재무상태표,유동자산,227062266000000.0
00126380,삼성전자,2024,재무상태표,미수금,9622974000000.0
00126380,삼성전자,2024,재무상태표,현금및현금성자산,53705579000000.0
00126380,삼성전자,2024,재무상태표,단기상각후원가금융자산,0.0
00126380,삼성전자,2024,재무상태표,단기당기손익-공정가치금융자산,36877000000.0
00126380,삼성전자,2024,재무상태표,선급비용,3362824000000.0
00126380,삼성전자,2024,재무상태표,매출채권,43623073000000.0
00126380,삼성전자,2024,재무상태표,재고자산,51754865000000.0
00126380,삼성전자,2024,재무상태표,매각예정분류자산,0.0
00126380,삼성전자,2024,재무상태표,기타유동자산,6046740000000.0
00126380,삼성전자,2024,재무상태표,단기금융상품,58909334000000.0
00126380,삼성전자,2024,재무상태표,비유동자산,287469682000000.0
00126380,삼성전자,2024,재무상태표,이연법인세자산,14236468000000.0
00126380,삼성전자,2024,재무상태표,무형자산,23738566000000.0
00126380,삼성전자,2024,재무상태표,관계기업 및 공동기업 투자,12592117000000.0
00126380,삼성전자,2024,재무상태표,당기손익-공정가치금융자산,1175749000000.0
00126380,삼성전자,2024,재무상태표,기타포괄손익-공정가치금융자산,10580932000000.0
00126380,삼성전자,2024,재무상태표,순확정급여자산,3089571000000.0
00126380,삼성전자,2024,재무상태표,기타비유동자산,16111070000000.0
00126380,삼성전자,2024,재무상태표,유형자산,205945209000000.0
00126380,삼성전자,2024,재무상태표,자본총계,402192070000000.0
00126380,삼성전자,2024,재무상태표,지배기업 소유주지분,391687603000000.0
00126380,삼성전자,2024,재무상태표,기타자본항목,15873008000000.0
00126380,삼성전자,2024,재무상태표,자본금,897514000000.0
00126380,삼성전자,2024,재무상태표,보통주자본금,778047000000.0
00126380,삼성전자,2024,재무상태표,우선주자본금,119467000000.0
00126380,삼성전자,2024,재무상태표,이익잉여금,370513188000000.0
00126380,삼성전자,2024,재무상태표,주식발행초과금,4403893000000.0
00126380,삼성전자,2024,재무상태표,비지배지분,10504467000000.0
00126380,삼성전자,2024,재무상태표,부채와자본총계,514531948000000.0
00126380,삼성전자,2024,재무상태표,유동부채,93326299000000.0
00126380,삼성전자,2024,재무상태표,예수금,991812000000.0
00126380,삼성전자,2024,재무상태표,단기차입금,13172504000000.0
00126380,삼성전자,2024,재무상태표,미지급비용,29613258000000.0
00126380,삼성전자,2024,재무상태표,선수금,1841420000000.0
00126380,삼성전자,2024,재무상태표,유동성장기부채,2207290000000.0
00126380,삼성전자,2024,재무상태표,충당부채,8216469000000.0
00126380,삼성전자,2024,재무상태표,당기법인세부채,4340171000000.0
00126380,삼성전자,2024,재무상태표,매각예정분류부채,0.0
00126380,삼성전자,2024,재무상태표,기타유동부채,2025833000000.0
00126380,삼성전자,2024,재무상태표,미지급금,18547365000000.0
00126380,삼성전자,2024,재무상태표,매입채무,12370177000000.0
00126380,삼성전자,2024,재무상태표,부채총계,112339878000000.0
00126380,삼성전자,2024,재무상태표,비유동부채,19013579000000.0
00126380,삼성전자,2024,재무상태표,이연법인세부채,528231000000.0
00126380,삼성전자,2024,재무상태표,사채,14530000000.0
00126380,삼성전자,2024,재무상태표,장기차입금,3935860000000.0
00126380,삼성전자,2024,재무상태표,장기충당부채,3120044000000.0
00126380,삼성전자,2024,재무상태표,순확정급여부채,521410000000.0
00126380,삼성전자,2024,재무상태표,기타비유동부채,5383049000000.0
00126380,삼성전자,2024,재무상태표,장기미지급금,5510455000000.0
00126380,삼성전자,2024,손익계산서,영업이익,32725961000000.0
00126380,삼성전자,2024,손익계산서,기타수익,1960338000000.0
00126380,삼성전자,2024,손익계산서,기타비용,1625229000000.0
00126380,삼성전자,2024,손익계산서,판매비와관리비,81582674000000.0
00126380,삼성전자,2024,손익계산서,매출원가,186562268000000.0
00126380,삼성전자,2024,손익계산서,기본주당이익,4950.0
00126380,삼성전자,2024,손익계산서,희석주당이익,4950.0
00126380,삼성전자,2024,손익계산서,금융비용,12985684000000.0
00126380,삼성전자,2024,손익계산서,금융수익,16703304000000.0
00126380,삼성전자,2024,손익계산서,매출총이익,114308635000000.0
00126380,삼성전자,2024,손익계산서,법인세비용(수익),3078383000000.0
00126380,삼성전자,2024,손익계산서,당기순이익,34451351000000.0
00126380,삼성전자,2024,손익계산서,비지배지분,829988000000.0
00126380,삼성전자,2024,손익계산서,지배기업 소유지분,33621363000000.0
00126380,삼성전자,2024,손익계산서,법인세비용차감전순이익,37529734000000.0
00126380,삼성전자,2024,손익계산서,매출액,300870903000000.0
00126380,삼성전자,2024,손익계산서,지분법이익,751044000000.0
00126380,삼성전자,2024,포괄손익계산서,총포괄손익,51296338000000.0
00126380,삼성전자,2024,포괄손익계산서,비지배지분,1248139000000.0
00126380,삼성전자,2024,포괄손익계산서,지배기업 소유주지분,50048199000000.0
00126380,삼성전자,2024,포괄손익계산서,기타포괄손익,16844987000000.0
00126380,삼성전자,2024,포괄손익계산서,후속적으로 당기손익으로 재분류되는 포괄손익,15382480000000.0
00126380,삼성전자,2024,포괄손익계산서,현금흐름위험회피파생상품평가손익,-38946000000.0
00126380,삼성전자,2024,포괄손익계산서,해외사업장환산외환차이,15116099000000.0
00126380,삼성전자,2024,포괄손익계산서,관계기업 및 공동기업의 기타포괄손익에 대한 지분,305327000000.0
00126380,삼성전자,2024,포괄손익계산서,후속적으로 당기손익으로 재분류되지 않는 포괄손익,1462507000000.0
00126380,삼성전자,2024,포괄손익계산서,기타포괄손익-공정가치금융자산평가손익,2300166000000.0
00126380,삼성전자,2024,포괄손익계산서,순확정급여부채(자산) 재측정요소,-766078000000.0
00126380,삼성전자,2024,포괄손익계산서,관계기업 및 공동기업의 기타포괄손익에 대한 지분,-71581000000.0
00126380,삼성전자,2024,포괄손익계산서,당기순이익,34451351000000.0
00126380,삼성전자,2024,현금흐름표,기초현금및현금성자산,69080893000000.0
00126380,삼성전자,2024,현금흐름표,기말현금및현금성자산,53705579000000.0
00126380,삼성전자,2024,현금흐름표,매각예정분류,0.0
00126380,삼성전자,2024,현금흐름표,재무활동현금흐름,-7797243000000.0
00126380,삼성전자,2024,현금흐름표,장기차입금의 차입,404954000000.0
00126380,삼성전자,2024,현금흐름표,비지배지분의 증감,8511000000.0
00126380,삼성전자,2024,현금흐름표,사채 및 장기차입금의 상환,1364508000000.0
00126380,삼성전자,2024,현금흐름표,단기차입금의 순증가(감소),5871346000000.0
00126380,삼성전자,2024,현금흐름표,배당금의지급,10888749000000.0
00126380,삼성전자,2024,현금흐름표,자기주식의 취득,-1811775000000.0
00126380,삼성전자,2024,현금흐름표,투자활동현금흐름,-85381702000000.0
00126380,삼성전자,2024,현금흐름표,당기손익-공정가치금융자산의 처분,309970000000.0
00126380,삼성전자,2024,현금흐름표,기타포괄손익-공정가치금융자산의 처분,389680000000.0
00126380,삼성전자,2024,현금흐름표,장기금융상품의 처분,4100008000000.0
00126380,삼성전자,2024,현금흐름표,매각예정자산의 처분으로 인한 현금유입액,101563000000.0
00126380,삼성전자,2024,현금흐름표,당기손익-공정가치금융자산의 취득,70982000000.0
00126380,삼성전자,2024,현금흐름표,기타포괄손익-공정가치금융자산의 취득,185876000000.0
00126380,삼성전자,2024,현금흐름표,장기금융상품의 취득,3987279000000.0
00126380,삼성전자,2024,현금흐름표,단기상각후원가금융자산의 순감소(증가),620858000000.0
00126380,삼성전자,2024,현금흐름표,단기당기손익-공정가치금융자산의 순감소(증가),-9735000000.0
00126380,삼성전자,2024,현금흐름표,단기금융상품의 순감소(증가),-32976756000000.0
00126380,삼성전자,2024,현금흐름표,사업결합으로 인한 현금유출액,142156000000.0
00126380,삼성전자,2024,현금흐름표,기타투자활동으로 인한 현금유출입액,17114000000.0
00126380,삼성전자,2024,현금흐름표,무형자산의 처분,15869000000.0
00126380,삼성전자,2024,현금흐름표,관계기업 및 공동기업 투자의 처분,33178000000.0
00126380,삼성전자,2024,현금흐름표,유형자산의 처분,156191000000.0
00126380,삼성전자,2024,현금흐름표,무형자산의 취득,2335284000000.0
00126380,삼성전자,2024,현금흐름표,관계기업 및 공동기업 투자의 취득,11710000000.0
00126380,삼성전자,2024,현금흐름표,유형자산의 취득,51406355000000.0
00126380,삼성전자,2024,현금흐름표,영업활동현금흐름,72982621000000.0
00126380,삼성전자,2024,현금흐름표,영업에서 창출된 현금흐름,75830873000000.0
00126380,삼성전자,2024,현금흐름표,영업활동으로 인한 자산부채의 변동,-1567557000000.0
00126380,삼성전자,2024,현금흐름표,조정,42947079000000.0
00126380,삼성전자,2024,현금흐름표,당기순이익,34451351000000.0
00126380,삼성전자,2024,현금흐름표,배당금 수입,268482000000.0
00126380,삼성전자,2024,현금흐름표,법인세 납부액,6450044000000.0
00126380,삼성전자,2024,현금흐름표,이자의 지급,675049000000.0
00126380,삼성전자,2024,현금흐름표,이자의 수취,4008359000000.0
00126380,삼성전자,2024,현금흐름표,외화환산으로 인한 현금의 변동,4821010000000.0
00126380,삼성전자,2024,현금흐름표,현금및현금성자산의 증가(감소),-15375314000000.0
00126380,삼성전자,2024,자본변동표,연결실체의 변동,0.0
00126380,삼성전자,2024,자본변동표,연결실체의 변동,0.0
00126380,삼성전자,2024,자본변동표,연결실체의 변동,0.0
00126380,삼성전자,2024,자본변동표,연결실체의 변동,-76626000000.0
00126380,삼성전자,2024,자본변동표,연결실체의 변동,-76626000000.0
00126380,삼성전자,2024,자본변동표,연결실체의 변동,0.0
00126380,삼성전자,2024,자본변동표,연결실체의 변동,0.0
00126380,삼성전자,2024,자본변동표,기초자본,897514000000.0
00126380,삼성전자,2024,자본변동표,기초자본,346652238000000.0
00126380,삼성전자,2024,자본변동표,기초자본,1280130000000.0
00126380,삼성전자,2024,자본변동표,기초자본,353233775000000.0
00126380,삼성전자,2024,자본변동표,기초자본,10444090000000.0
00126380,삼성전자,2024,자본변동표,기초자본,363677865000000.0
00126380,삼성전자,2024,자본변동표,기초자본,4403893000000.0
00126380,삼성전자,2024,자본변동표,연결실체내 자본거래 등,-8511000000.0
00126380,삼성전자,2024,자본변동표,연결실체내 자본거래 등,-8511000000.0
00126380,삼성전자,2024,자본변동표,연결실체내 자본거래 등,0.0
00126380,삼성전자,2024,자본변동표,연결실체내 자본거래 등,0.0
00126380,삼성전자,2024,자본변동표,연결실체내 자본거래 등,0.0
00126380,삼성전자,2024,자본변동표,연결실체내 자본거래 등,0.0
00126380,삼성전자,2024,자본변동표,연결실체내 자본거래 등,0.0
00126380,삼성전자,2024,자본변동표,배당,10912062000000.0
00126380,삼성전자,2024,자본변동표,배당,1102625000000.0
00126380,삼성전자,2024,자본변동표,배당,9809437000000.0
00126380,삼성전자,2024,자본변동표,배당,0.0
00126380,삼성전자,2024,자본변동표,배당,9809437000000.0
00126380,삼성전자,2024,자본변동표,배당,0.0
00126380,삼성전자,2024,자본변동표,배당,0.0
00126380,삼성전자,2024,자본변동표,자본총계,391687603000000.0
00126380,삼성전자,2024,자본변동표,자본총계,10504467000000.0
00126380,삼성전자,2024,자본변동표,자본총계,402192070000000.0
00126380,삼성전자,2024,자본변동표,자본총계,15873008000000.0
00126380,삼성전자,2024,자본변동표,자본총계,4403893000000.0
00126380,삼성전자,2024,자본변동표,자본총계,897514000000.0
00126380,삼성전자,2024,자본변동표,자본총계,370513188000000.0
00126380,삼성전자,2024,자본변동표,현금흐름위험회피파생상품평가손익,0.0
00126380,삼성전자,2024,자본변동표,현금흐름위험회피파생상품평가손익,0.0
00126380,삼성전자,2024,자본변동표,현금흐름위험회피파생상품평가손익,-38946000000.0
00126380,삼성전자,2024,자본변동표,현금흐름위험회피파생상품평가손익,-38946000000.0
00126380,삼성전자,2024,자본변동표,현금흐름위험회피파생상품평가손익,0.0
00126380,삼성전자,2024,자본변동표,현금흐름위험회피파생상품평가손익,-38946000000.0
00126380,삼성전자,2024,자본변동표,현금흐름위험회피파생상품평가손익,0.0
00126380,삼성전자,2024,자본변동표,해외사업장환산외환차이,0.0
00126380,삼성전자,2024,자본변동표,해외사업장환산외환차이,0.0
00126380,삼성전자,2024,자본변동표,해외사업장환산외환차이,14963848000000.0
00126380,삼성전자,2024,자본변동표,해외사업장환산외환차이,14963848000000.0
00126380,삼성전자,2024,자본변동표,해외사업장환산외환차이,152251000000.0
00126380,삼성전자,2024,자본변동표,해외사업장환산외환차이,15116099000000.0
00126380,삼성전자,2024,자본변동표,해외사업장환산외환차이,0.0
00126380,삼성전자,2024,자본변동표,기타,26841000000.0
00126380,삼성전자,2024,자본변동표,기타,0.0
00126380,삼성전자,2024,자본변동표,기타,26841000000.0
00126380,삼성전자,2024,자본변동표,기타,26841000000.0
00126380,삼성전자,2024,자본변동표,기타,0.0
00126380,삼성전자,2024,자본변동표,기타,0.0
00126380,삼성전자,2024,자본변동표,기타,0.0
00126380,삼성전자,2024,자본변동표,기타포괄손익-공정가치금융자산평가손익,2300166000000.0
00126380,삼성전자,2024,자본변동표,기타포괄손익-공정가치금융자산평가손익,290246000000.0
00126380,삼성전자,2024,자본변동표,기타포괄손익-공정가치금융자산평가손익,2009920000000.0
00126380,삼성전자,2024,자본변동표,기타포괄손익-공정가치금융자산평가손익,0.0
00126380,삼성전자,2024,자본변동표,기타포괄손익-공정가치금융자산평가손익,49024000000.0
00126380,삼성전자,2024,자본변동표,기타포괄손익-공정가치금융자산평가손익,1960896000000.0
00126380,삼성전자,2024,자본변동표,기타포괄손익-공정가치금융자산평가손익,0.0
00126380,삼성전자,2024,자본변동표,순확정급여부채(자산) 재측정요소,-18661000000.0
00126380,삼성전자,2024,자본변동표,순확정급여부채(자산) 재측정요소,-747417000000.0
00126380,삼성전자,2024,자본변동표,순확정급여부채(자산) 재측정요소,-747417000000.0
00126380,삼성전자,2024,자본변동표,순확정급여부채(자산) 재측정요소,0.0
00126380,삼성전자,2024,자본변동표,순확정급여부채(자산) 재측정요소,0.0
00126380,삼성전자,2024,자본변동표,순확정급여부채(자산) 재측정요소,0.0
00126380,삼성전자,2024,자본변동표,순확정급여부채(자산) 재측정요소,-766078000000.0
00126380,삼성전자,2024,자본변동표,당기순이익,33621363000000.0
00126380,삼성전자,2024,자본변동표,당기순이익,829988000000.0
00126380,삼성전자,2024,자본변동표,당기순이익,34451351000000.0
00126380,삼성전자,2024,자본변동표,당기순이익,0.0
00126380,삼성전자,2024,자본변동표,당기순이익,33621363000000.0
00126380,삼성전자,2024,자본변동표,당기순이익,0.0
00126380,삼성전자,2024,자본변동표,당기순이익,0.0
00126380,삼성전자,2024,자본변동표,자기주식의 취득,-1811775000000.0
00126380,삼성전자,2024,자본변동표,자기주식의 취득,0.0
00126380,삼성전자,2024,자본변동표,자기주식의 취득,-1811775000000.0
00126380,삼성전자,2024,자본변동표,자기주식의 취득,-1811775000000.0
